ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-05-12T22:00:00.000000000Z,32,1,80420,39620.000000000,39622.000000000,39617.000000000,39622.000000000,3,YM
2024-05-12T22:00:01.000000000Z,32,1,80420,39623.000000000,39627.000000000,39623.000000000,39627.000000000,12,YM
2024-05-12T22:00:02.000000000Z,32,1,80420,39623.000000000,39623.000000000,39623.000000000,39623.000000000,1,YM
2024-05-12T22:00:03.000000000Z,32,1,80420,39623.000000000,39623.000000000,39623.000000000,39623.000000000,1,YM
2024-05-12T22:00:04.000000000Z,32,1,80420,39623.000000000,39623.000000000,39622.000000000,39622.000000000,2,YM
2024-05-12T22:00:13.000000000Z,32,1,80420,39613.000000000,39613.000000000,39613.000000000,39613.000000000,1,YM
2024-05-12T22:00:14.000000000Z,32,1,80420,39618.000000000,39618.000000000,39618.000000000,39618.000000000,4,YM
2024-05-12T22:00:15.000000000Z,32,1,80420,39617.000000000,39617.000000000,39617.000000000,39617.000000000,1,YM
2024-05-12T22:00:16.000000000Z,32,1,80420,39619.000000000,39619.000000000,39619.000000000,39619.000000000,1,YM
2024-05-12T22:00:23.000000000Z,32,1,80420,39614.000000000,39614.000000000,39610.000000000,39610.000000000,5,YM
2024-05-12T22:00:24.000000000Z,32,1,80420,39609.000000000,39610.000000000,39609.000000000,39610.000000000,2,YM
2024-05-12T22:00:25.000000000Z,32,1,80420,39609.000000000,39610.000000000,39607.000000000,39607.000000000,6,YM
2024-05-12T22:00:28.000000000Z,32,1,80420,39611.000000000,39611.000000000,39611.000000000,39611.000000000,1,YM
2024-05-12T22:00:30.000000000Z,32,1,80420,39608.000000000,39608.000000000,39608.000000000,39608.000000000,1,YM
2024-05-12T22:00:33.000000000Z,32,1,80420,39608.000000000,39608.000000000,39608.000000000,39608.000000000,1,YM
2024-05-12T22:00:34.000000000Z,32,1,80420,39607.000000000,39607.000000000,39607.000000000,39607.000000000,1,YM
2024-05-12T22:00:35.000000000Z,32,1,80420,39608.000000000,39608.000000000,39608.000000000,39608.000000000,1,YM
2024-05-12T22:00:36.000000000Z,32,1,80420,39608.000000000,39608.000000000,39608.000000000,39608.000000000,2,YM
2024-05-12T22:00:38.000000000Z,32,1,80420,39609.000000000,39611.000000000,39609.000000000,39611.000000000,5,YM
2024-05-12T22:00:40.000000000Z,32,1,80420,39610.000000000,39610.000000000,39610.000000000,39610.000000000,2,YM
2024-05-12T22:00:43.000000000Z,32,1,80420,39607.000000000,39607.000000000,39607.000000000,39607.000000000,1,YM
2024-05-12T22:00:45.000000000Z,32,1,80420,39609.000000000,39609.000000000,39605.000000000,39605.000000000,5,YM
2024-05-12T22:00:46.000000000Z,32,1,80420,39605.000000000,39605.000000000,39605.000000000,39605.000000000,3,YM
2024-05-12T22:00:47.000000000Z,32,1,80420,39603.000000000,39603.000000000,39603.000000000,39603.000000000,1,YM
2024-05-12T22:00:48.000000000Z,32,1,80420,39603.000000000,39603.000000000,39603.000000000,39603.000000000,1,YM
2024-05-12T22:00:50.000000000Z,32,1,80420,39602.000000000,39602.000000000,39598.000000000,39598.000000000,18,YM
2024-05-12T22:00:51.000000000Z,32,1,80420,39598.000000000,39598.000000000,39595.000000000,39597.000000000,20,YM
2024-05-12T22:00:52.000000000Z,32,1,80420,39597.000000000,39597.000000000,39595.000000000,39595.000000000,13,YM
2024-05-12T22:00:53.000000000Z,32,1,80420,39596.000000000,39597.000000000,39592.000000000,39593.000000000,33,YM
2024-05-12T22:00:54.000000000Z,32,1,80420,39593.000000000,39593.000000000,39590.000000000,39590.000000000,9,YM
2024-05-12T22:00:55.000000000Z,32,1,80420,39591.000000000,39591.000000000,39587.000000000,39587.000000000,16,YM
2024-05-12T22:00:56.000000000Z,32,1,80420,39590.000000000,39590.000000000,39590.000000000,39590.000000000,3,YM
2024-05-12T22:00:57.000000000Z,32,1,80420,39587.000000000,39587.000000000,39586.000000000,39586.000000000,7,YM
2024-05-12T22:00:58.000000000Z,32,1,80420,39586.000000000,39588.000000000,39582.000000000,39582.000000000,21,YM
2024-05-12T22:01:00.000000000Z,32,1,80420,39581.000000000,39584.000000000,39579.000000000,39584.000000000,16,YM
2024-05-12T22:01:01.000000000Z,32,1,80420,39585.000000000,39585.000000000,39585.000000000,39585.000000000,3,YM
2024-05-12T22:01:02.000000000Z,32,1,80420,39585.000000000,39585.000000000,39582.000000000,39582.000000000,7,YM
2024-05-12T22:01:04.000000000Z,32,1,80420,39583.000000000,39586.000000000,39581.000000000,39586.000000000,8,YM
2024-05-12T22:01:05.000000000Z,32,1,80420,39583.000000000,39583.000000000,39578.000000000,39578.000000000,14,YM
2024-05-12T22:01:06.000000000Z,32,1,80420,39577.000000000,39580.000000000,39576.000000000,39576.000000000,25,YM
