ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-03-05T00:00:00.000000000Z,32,1,204839,38964.000000000,38964.000000000,38964.000000000,38964.000000000,5,YM
2024-03-05T00:00:01.000000000Z,32,1,204839,38964.000000000,38964.000000000,38963.000000000,38963.000000000,6,YM
2024-03-05T00:00:10.000000000Z,32,1,204839,38964.000000000,38964.000000000,38964.000000000,38964.000000000,3,YM
2024-03-05T00:00:11.000000000Z,32,1,204839,38963.000000000,38963.000000000,38962.000000000,38963.000000000,3,YM
2024-03-05T00:00:20.000000000Z,32,1,204839,38962.000000000,38962.000000000,38961.000000000,38961.000000000,2,YM
2024-03-05T00:00:23.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,1,YM
2024-03-05T00:00:30.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,4,YM
2024-03-05T00:00:31.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,3,YM
2024-03-05T00:01:00.000000000Z,32,1,204839,38961.000000000,38961.000000000,38961.000000000,38961.000000000,1,YM
2024-03-05T00:01:01.000000000Z,32,1,204839,38961.000000000,38961.000000000,38961.000000000,38961.000000000,1,YM
2024-03-05T00:01:04.000000000Z,32,1,204839,38960.000000000,38960.000000000,38960.000000000,38960.000000000,1,YM
2024-03-05T00:01:09.000000000Z,32,1,204839,38960.000000000,38960.000000000,38960.000000000,38960.000000000,2,YM
2024-03-05T00:01:10.000000000Z,32,1,204839,38960.000000000,38960.000000000,38960.000000000,38960.000000000,4,YM
2024-03-05T00:01:11.000000000Z,32,1,204839,38960.000000000,38960.000000000,38960.000000000,38960.000000000,1,YM
2024-03-05T00:01:15.000000000Z,32,1,204839,38961.000000000,38961.000000000,38961.000000000,38961.000000000,1,YM
2024-03-05T00:01:22.000000000Z,32,1,204839,38961.000000000,38961.000000000,38961.000000000,38961.000000000,1,YM
2024-03-05T00:01:23.000000000Z,32,1,204839,38961.000000000,38961.000000000,38960.000000000,38960.000000000,6,YM
2024-03-05T00:01:27.000000000Z,32,1,204839,38960.000000000,38960.000000000,38960.000000000,38960.000000000,1,YM
2024-03-05T00:01:31.000000000Z,32,1,204839,38960.000000000,38960.000000000,38960.000000000,38960.000000000,3,YM
2024-03-05T00:01:39.000000000Z,32,1,204839,38961.000000000,38961.000000000,38961.000000000,38961.000000000,6,YM
2024-03-05T00:01:40.000000000Z,32,1,204839,38961.000000000,38961.000000000,38961.000000000,38961.000000000,1,YM
2024-03-05T00:01:43.000000000Z,32,1,204839,38961.000000000,38961.000000000,38961.000000000,38961.000000000,1,YM
2024-03-05T00:02:03.000000000Z,32,1,204839,38962.000000000,38963.000000000,38962.000000000,38963.000000000,5,YM
2024-03-05T00:02:07.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,1,YM
2024-03-05T00:02:10.000000000Z,32,1,204839,38961.000000000,38961.000000000,38960.000000000,38960.000000000,3,YM
2024-03-05T00:02:28.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,2,YM
2024-03-05T00:02:35.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,1,YM
2024-03-05T00:02:44.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,1,YM
2024-03-05T00:02:50.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,4,YM
2024-03-05T00:03:01.000000000Z,32,1,204839,38962.000000000,38963.000000000,38962.000000000,38963.000000000,2,YM
2024-03-05T00:03:02.000000000Z,32,1,204839,38964.000000000,38964.000000000,38964.000000000,38964.000000000,1,YM
2024-03-05T00:03:06.000000000Z,32,1,204839,38963.000000000,38963.000000000,38963.000000000,38963.000000000,1,YM
2024-03-05T00:03:27.000000000Z,32,1,204839,38963.000000000,38963.000000000,38962.000000000,38962.000000000,5,YM
2024-03-05T00:03:34.000000000Z,32,1,204839,38962.000000000,38962.000000000,38962.000000000,38962.000000000,2,YM
2024-03-05T00:03:44.000000000Z,32,1,204839,38963.000000000,38963.000000000,38963.000000000,38963.000000000,1,YM
2024-03-05T00:03:52.000000000Z,32,1,204839,38964.000000000,38965.000000000,38964.000000000,38965.000000000,4,YM
2024-03-05T00:03:57.000000000Z,32,1,204839,38965.000000000,38965.000000000,38965.000000000,38965.000000000,1,YM
2024-03-05T00:04:01.000000000Z,32,1,204839,38965.000000000,38965.000000000,38965.000000000,38965.000000000,1,YM
2024-03-05T00:04:07.000000000Z,32,1,204839,38966.000000000,38966.000000000,38966.000000000,38966.000000000,1,YM
2024-03-05T00:04:23.000000000Z,32,1,204839,38968.000000000,38968.000000000,38968.000000000,38968.000000000,1,YM
2024-03-05T00:04:28.000000000Z,32,1,204839,38969.000000000,38969.000000000,38969.000000000,38969.000000000,2,YM
2024-03-05T00:04:29.000000000Z,32,1,204839,38971.000000000,38971.000000000,38971.000000000,38971.000000000,2,YM
2024-03-05T00:04:30.000000000Z,32,1,204839,38970.000000000,38971.000000000,38970.000000000,38971.000000000,8,YM
2024-03-05T00:04:31.000000000Z,32,1,204839,38972.000000000,38972.000000000,38972.000000000,38972.000000000,5,YM
2024-03-05T00:04:33.000000000Z,32,1,204839,38973.000000000,38973.000000000,38973.000000000,38973.000000000,4,YM
2024-03-05T00:04:34.000000000Z,32,1,204839,38975.000000000,38975.000000000,38975.000000000,38975.000000000,2,YM
2024-03-05T00:04:37.000000000Z,32,1,204839,38975.000000000,38975.000000000,38975.000000000,38975.000000000,1,YM
2024-03-05T00:04:40.000000000Z,32,1,204839,38976.000000000,38976.000000000,38976.000000000,38976.000000000,5,YM
2024-03-05T00:04:52.000000000Z,32,1,204839,38976.000000000,38976.000000000,38976.000000000,38976.000000000,1,YM
2024-03-05T00:05:02.000000000Z,32,1,204839,38976.000000000,38977.000000000,38976.000000000,38977.000000000,2,YM
2024-03-05T00:05:06.000000000Z,32,1,204839,38975.000000000,38975.000000000,38975.000000000,38975.000000000,1,YM
2024-03-05T00:05:41.000000000Z,32,1,204839,38975.000000000,38975.000000000,38975.000000000,38975.000000000,1,YM
2024-03-05T00:05:48.000000000Z,32,1,204839,38974.000000000,38974.000000000,38974.000000000,38974.000000000,1,YM
2024-03-05T00:05:52.000000000Z,32,1,204839,38974.000000000,38974.000000000,38974.000000000,38974.000000000,2,YM
2024-03-05T00:06:02.000000000Z,32,1,204839,38973.000000000,38973.000000000,38973.000000000,38973.000000000,2,YM
2024-03-05T00:06:03.000000000Z,32,1,204839,38974.000000000,38974.000000000,38974.000000000,38974.000000000,1,YM
2024-03-05T00:06:55.000000000Z,32,1,204839,38973.000000000,38973.000000000,38973.000000000,38973.000000000,1,YM
2024-03-05T00:07:19.000000000Z,32,1,204839,38976.000000000,38976.000000000,38976.000000000,38976.000000000,1,YM
2024-03-05T00:07:30.000000000Z,32,1,204839,38977.000000000,38977.000000000,38977.000000000,38977.000000000,1,YM
2024-03-05T00:07:37.000000000Z,32,1,204839,38978.000000000,38978.000000000,38978.000000000,38978.000000000,1,YM
2024-03-05T00:07:51.000000000Z,32,1,204839,38978.000000000,38978.000000000,38978.000000000,38978.000000000,1,YM
2024-03-05T00:07:57.000000000Z,32,1,204839,38979.000000000,38979.000000000,38979.000000000,38979.000000000,1,YM
2024-03-05T00:07:58.000000000Z,32,1,204839,38978.000000000,38978.000000000,38978.000000000,38978.000000000,1,YM
2024-03-05T00:08:08.000000000Z,32,1,204839,38980.000000000,38981.000000000,38980.000000000,38981.000000000,6,YM
2024-03-05T00:08:09.000000000Z,32,1,204839,38981.000000000,38981.000000000,38981.000000000,38981.000000000,1,YM
