ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-05-13T00:00:00.000000000Z,32,1,80420,39632.000000000,39632.000000000,39632.000000000,39632.000000000,1,YM
2024-05-13T00:00:02.000000000Z,32,1,80420,39633.000000000,39633.000000000,39633.000000000,39633.000000000,1,YM
2024-05-13T00:00:13.000000000Z,32,1,80420,39633.000000000,39633.000000000,39633.000000000,39633.000000000,5,YM
2024-05-13T00:00:24.000000000Z,32,1,80420,39634.000000000,39634.000000000,39634.000000000,39634.000000000,3,YM
2024-05-13T00:00:27.000000000Z,32,1,80420,39633.000000000,39634.000000000,39633.000000000,39634.000000000,3,YM
2024-05-13T00:00:43.000000000Z,32,1,80420,39633.000000000,39633.000000000,39633.000000000,39633.000000000,2,YM
2024-05-13T00:00:55.000000000Z,32,1,80420,39632.000000000,39632.000000000,39632.000000000,39632.000000000,4,YM
2024-05-13T00:01:00.000000000Z,32,1,80420,39632.000000000,39632.000000000,39632.000000000,39632.000000000,1,YM
2024-05-13T00:01:03.000000000Z,32,1,80420,39632.000000000,39632.000000000,39632.000000000,39632.000000000,3,YM
2024-05-13T00:01:17.000000000Z,32,1,80420,39633.000000000,39633.000000000,39633.000000000,39633.000000000,5,YM
2024-05-13T00:01:19.000000000Z,32,1,80420,39632.000000000,39632.000000000,39632.000000000,39632.000000000,2,YM
2024-05-13T00:01:33.000000000Z,32,1,80420,39633.000000000,39633.000000000,39633.000000000,39633.000000000,1,YM
2024-05-13T00:02:03.000000000Z,32,1,80420,39630.000000000,39630.000000000,39629.000000000,39629.000000000,2,YM
2024-05-13T00:02:56.000000000Z,32,1,80420,39631.000000000,39631.000000000,39631.000000000,39631.000000000,1,YM
2024-05-13T00:03:00.000000000Z,32,1,80420,39630.000000000,39630.000000000,39630.000000000,39630.000000000,1,YM
2024-05-13T00:03:03.000000000Z,32,1,80420,39629.000000000,39629.000000000,39629.000000000,39629.000000000,1,YM
2024-05-13T00:03:35.000000000Z,32,1,80420,39629.000000000,39629.000000000,39629.000000000,39629.000000000,1,YM
2024-05-13T00:03:41.000000000Z,32,1,80420,39630.000000000,39630.000000000,39630.000000000,39630.000000000,1,YM
2024-05-13T00:03:46.000000000Z,32,1,80420,39630.000000000,39630.000000000,39630.000000000,39630.000000000,1,YM
2024-05-13T00:04:02.000000000Z,32,1,80420,39631.000000000,39631.000000000,39631.000000000,39631.000000000,1,YM
2024-05-13T00:04:35.000000000Z,32,1,80420,39633.000000000,39633.000000000,39633.000000000,39633.000000000,1,YM
2024-05-13T00:04:54.000000000Z,32,1,80420,39634.000000000,39634.000000000,39634.000000000,39634.000000000,1,YM
2024-05-13T00:05:20.000000000Z,32,1,80420,39632.000000000,39632.000000000,39632.000000000,39632.000000000,6,YM
2024-05-13T00:05:22.000000000Z,32,1,80420,39631.000000000,39631.000000000,39631.000000000,39631.000000000,3,YM
2024-05-13T00:06:18.000000000Z,32,1,80420,39629.000000000,39629.000000000,39629.000000000,39629.000000000,1,YM
2024-05-13T00:06:44.000000000Z,32,1,80420,39631.000000000,39631.000000000,39631.000000000,39631.000000000,2,YM
