ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-11-11T00:00:00.000000000Z,32,1,42006053,44192.000000000,44194.000000000,44192.000000000,44194.000000000,5,YM
2024-11-11T00:00:01.000000000Z,32,1,42006053,44195.000000000,44196.000000000,44195.000000000,44195.000000000,8,YM
2024-11-11T00:00:02.000000000Z,32,1,42006053,44196.000000000,44196.000000000,44196.000000000,44196.000000000,6,YM
2024-11-11T00:00:04.000000000Z,32,1,42006053,44197.000000000,44197.000000000,44196.000000000,44197.000000000,5,YM
2024-11-11T00:00:07.000000000Z,32,1,42006053,44196.000000000,44196.000000000,44195.000000000,44195.000000000,6,YM
2024-11-11T00:00:08.000000000Z,32,1,42006053,44195.000000000,44195.000000000,44195.000000000,44195.000000000,3,YM
2024-11-11T00:00:19.000000000Z,32,1,42006053,44195.000000000,44196.000000000,44195.000000000,44196.000000000,5,YM
2024-11-11T00:00:20.000000000Z,32,1,42006053,44195.000000000,44197.000000000,44195.000000000,44196.000000000,12,YM
2024-11-11T00:00:25.000000000Z,32,1,42006053,44195.000000000,44195.000000000,44194.000000000,44195.000000000,6,YM
2024-11-11T00:00:26.000000000Z,32,1,42006053,44194.000000000,44194.000000000,44194.000000000,44194.000000000,1,YM
2024-11-11T00:00:31.000000000Z,32,1,42006053,44194.000000000,44194.000000000,44194.000000000,44194.000000000,2,YM
2024-11-11T00:00:38.000000000Z,32,1,42006053,44195.000000000,44195.000000000,44195.000000000,44195.000000000,2,YM
2024-11-11T00:00:45.000000000Z,32,1,42006053,44194.000000000,44194.000000000,44194.000000000,44194.000000000,2,YM
2024-11-11T00:00:54.000000000Z,32,1,42006053,44193.000000000,44193.000000000,44193.000000000,44193.000000000,1,YM
2024-11-11T00:00:55.000000000Z,32,1,42006053,44194.000000000,44194.000000000,44192.000000000,44192.000000000,4,YM
2024-11-11T00:00:56.000000000Z,32,1,42006053,44193.000000000,44193.000000000,44193.000000000,44193.000000000,1,YM
2024-11-11T00:01:02.000000000Z,32,1,42006053,44193.000000000,44193.000000000,44193.000000000,44193.000000000,1,YM
2024-11-11T00:01:03.000000000Z,32,1,42006053,44192.000000000,44192.000000000,44192.000000000,44192.000000000,1,YM
2024-11-11T00:01:04.000000000Z,32,1,42006053,44192.000000000,44192.000000000,44192.000000000,44192.000000000,1,YM
2024-11-11T00:01:13.000000000Z,32,1,42006053,44191.000000000,44191.000000000,44191.000000000,44191.000000000,1,YM
2024-11-11T00:01:23.000000000Z,32,1,42006053,44190.000000000,44190.000000000,44190.000000000,44190.000000000,2,YM
2024-11-11T00:01:53.000000000Z,32,1,42006053,44189.000000000,44189.000000000,44189.000000000,44189.000000000,1,YM
2024-11-11T00:02:02.000000000Z,32,1,42006053,44189.000000000,44189.000000000,44189.000000000,44189.000000000,1,YM
2024-11-11T00:02:29.000000000Z,32,1,42006053,44189.000000000,44189.000000000,44189.000000000,44189.000000000,1,YM
2024-11-11T00:02:39.000000000Z,32,1,42006053,44190.000000000,44191.000000000,44190.000000000,44191.000000000,4,YM
2024-11-11T00:02:41.000000000Z,32,1,42006053,44190.000000000,44190.000000000,44190.000000000,44190.000000000,1,YM
2024-11-11T00:02:56.000000000Z,32,1,42006053,44191.000000000,44191.000000000,44191.000000000,44191.000000000,1,YM
2024-11-11T00:03:01.000000000Z,32,1,42006053,44191.000000000,44191.000000000,44191.000000000,44191.000000000,2,YM
2024-11-11T00:03:02.000000000Z,32,1,42006053,44191.000000000,44191.000000000,44191.000000000,44191.000000000,1,YM
2024-11-11T00:03:03.000000000Z,32,1,42006053,44190.000000000,44190.000000000,44190.000000000,44190.000000000,2,YM
2024-11-11T00:03:04.000000000Z,32,1,42006053,44189.000000000,44191.000000000,44189.000000000,44190.000000000,9,YM
2024-11-11T00:03:07.000000000Z,32,1,42006053,44190.000000000,44190.000000000,44190.000000000,44190.000000000,1,YM
2024-11-11T00:03:24.000000000Z,32,1,42006053,44189.000000000,44189.000000000,44189.000000000,44189.000000000,6,YM
2024-11-11T00:03:30.000000000Z,32,1,42006053,44190.000000000,44190.000000000,44190.000000000,44190.000000000,3,YM
2024-11-11T00:03:36.000000000Z,32,1,42006053,44190.000000000,44190.000000000,44190.000000000,44190.000000000,1,YM
2024-11-11T00:03:38.000000000Z,32,1,42006053,44192.000000000,44192.000000000,44192.000000000,44192.000000000,4,YM
2024-11-11T00:03:39.000000000Z,32,1,42006053,44192.000000000,44192.000000000,44192.000000000,44192.000000000,1,YM
2024-11-11T00:03:40.000000000Z,32,1,42006053,44191.000000000,44191.000000000,44189.000000000,44189.000000000,6,YM
2024-11-11T00:03:51.000000000Z,32,1,42006053,44189.000000000,44189.000000000,44189.000000000,44189.000000000,1,YM
2024-11-11T00:04:12.000000000Z,32,1,42006053,44188.000000000,44188.000000000,44188.000000000,44188.000000000,1,YM
2024-11-11T00:04:41.000000000Z,32,1,42006053,44188.000000000,44188.000000000,44188.000000000,44188.000000000,2,YM
2024-11-11T00:04:44.000000000Z,32,1,42006053,44188.000000000,44188.000000000,44188.000000000,44188.000000000,1,YM
2024-11-11T00:04:51.000000000Z,32,1,42006053,44188.000000000,44188.000000000,44188.000000000,44188.000000000,1,YM
2024-11-11T00:04:57.000000000Z,32,1,42006053,44188.000000000,44188.000000000,44188.000000000,44188.000000000,4,YM
2024-11-11T00:04:58.000000000Z,32,1,42006053,44189.000000000,44189.000000000,44189.000000000,44189.000000000,3,YM
2024-11-11T00:04:59.000000000Z,32,1,42006053,44188.000000000,44188.000000000,44188.000000000,44188.000000000,1,YM
2024-11-11T00:05:01.000000000Z,32,1,42006053,44187.000000000,44187.000000000,44187.000000000,44187.000000000,2,YM
