ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-02-02T23:00:00.000000000Z,32,1,42002868,44449.000000000,44449.000000000,44289.000000000,44289.000000000,734,YM
2025-02-02T23:00:01.000000000Z,32,1,42002868,44281.000000000,44283.000000000,44183.000000000,44183.000000000,28,YM
2025-02-02T23:00:11.000000000Z,32,1,42002868,44364.000000000,44364.000000000,44265.000000000,44267.000000000,97,YM
2025-02-02T23:00:12.000000000Z,32,1,42002868,44260.000000000,44267.000000000,44214.000000000,44224.000000000,9,YM
2025-02-02T23:00:13.000000000Z,32,1,42002868,44223.000000000,44225.000000000,44206.000000000,44217.000000000,28,YM
2025-02-02T23:00:14.000000000Z,32,1,42002868,44217.000000000,44223.000000000,44217.000000000,44222.000000000,25,YM
2025-02-02T23:00:15.000000000Z,32,1,42002868,44256.000000000,44262.000000000,44235.000000000,44262.000000000,20,YM
2025-02-02T23:00:16.000000000Z,32,1,42002868,44238.000000000,44259.000000000,44226.000000000,44259.000000000,14,YM
2025-02-02T23:00:17.000000000Z,32,1,42002868,44258.000000000,44339.000000000,44258.000000000,44258.000000000,9,YM
2025-02-02T23:00:18.000000000Z,32,1,42002868,44314.000000000,44314.000000000,44313.000000000,44313.000000000,2,YM
2025-02-02T23:00:19.000000000Z,32,1,42002868,44301.000000000,44314.000000000,44301.000000000,44305.000000000,4,YM
2025-02-02T23:00:20.000000000Z,32,1,42002868,44305.000000000,44305.000000000,44253.000000000,44253.000000000,27,YM
2025-02-02T23:00:21.000000000Z,32,1,42002868,44250.000000000,44296.000000000,44250.000000000,44270.000000000,18,YM
2025-02-02T23:00:22.000000000Z,32,1,42002868,44255.000000000,44255.000000000,44237.000000000,44245.000000000,42,YM
2025-02-02T23:00:23.000000000Z,32,1,42002868,44235.000000000,44248.000000000,44235.000000000,44248.000000000,6,YM
2025-02-02T23:00:24.000000000Z,32,1,42002868,44248.000000000,44249.000000000,44230.000000000,44230.000000000,17,YM
2025-02-02T23:00:25.000000000Z,32,1,42002868,44241.000000000,44241.000000000,44228.000000000,44228.000000000,4,YM
2025-02-02T23:00:26.000000000Z,32,1,42002868,44224.000000000,44235.000000000,44224.000000000,44235.000000000,4,YM
2025-02-02T23:00:27.000000000Z,32,1,42002868,44222.000000000,44227.000000000,44215.000000000,44215.000000000,14,YM
2025-02-02T23:00:28.000000000Z,32,1,42002868,44206.000000000,44210.000000000,44205.000000000,44208.000000000,13,YM
2025-02-02T23:00:29.000000000Z,32,1,42002868,44205.000000000,44206.000000000,44205.000000000,44206.000000000,2,YM
2025-02-02T23:00:30.000000000Z,32,1,42002868,44206.000000000,44207.000000000,44192.000000000,44201.000000000,18,YM
2025-02-02T23:00:31.000000000Z,32,1,42002868,44201.000000000,44204.000000000,44198.000000000,44204.000000000,10,YM
2025-02-02T23:00:32.000000000Z,32,1,42002868,44198.000000000,44209.000000000,44198.000000000,44209.000000000,14,YM
2025-02-02T23:00:33.000000000Z,32,1,42002868,44212.000000000,44216.000000000,44204.000000000,44204.000000000,8,YM
2025-02-02T23:00:34.000000000Z,32,1,42002868,44204.000000000,44209.000000000,44204.000000000,44204.000000000,15,YM
2025-02-02T23:00:35.000000000Z,32,1,42002868,44204.000000000,44211.000000000,44181.000000000,44189.000000000,54,YM
2025-02-02T23:00:36.000000000Z,32,1,42002868,44181.000000000,44189.000000000,44175.000000000,44176.000000000,25,YM
2025-02-02T23:00:37.000000000Z,32,1,42002868,44177.000000000,44177.000000000,44173.000000000,44173.000000000,7,YM
2025-02-02T23:00:38.000000000Z,32,1,42002868,44172.000000000,44177.000000000,44167.000000000,44171.000000000,17,YM
2025-02-02T23:00:39.000000000Z,32,1,42002868,44171.000000000,44171.000000000,44152.000000000,44152.000000000,2,YM
2025-02-02T23:00:40.000000000Z,32,1,42002868,44157.000000000,44157.000000000,44155.000000000,44155.000000000,3,YM
2025-02-02T23:00:41.000000000Z,32,1,42002868,44159.000000000,44166.000000000,44158.000000000,44158.000000000,3,YM
2025-02-02T23:00:42.000000000Z,32,1,42002868,44162.000000000,44172.000000000,44160.000000000,44170.000000000,11,YM
2025-02-02T23:00:43.000000000Z,32,1,42002868,44161.000000000,44193.000000000,44161.000000000,44193.000000000,18,YM
2025-02-02T23:00:44.000000000Z,32,1,42002868,44187.000000000,44205.000000000,44187.000000000,44204.000000000,15,YM
2025-02-02T23:00:45.000000000Z,32,1,42002868,44205.000000000,44225.000000000,44170.000000000,44193.000000000,27,YM
2025-02-02T23:00:46.000000000Z,32,1,42002868,44166.000000000,44199.000000000,44166.000000000,44182.000000000,17,YM
2025-02-02T23:00:47.000000000Z,32,1,42002868,44178.000000000,44180.000000000,44160.000000000,44161.000000000,15,YM
2025-02-02T23:00:48.000000000Z,32,1,42002868,44177.000000000,44190.000000000,44177.000000000,44190.000000000,13,YM
2025-02-02T23:00:49.000000000Z,32,1,42002868,44190.000000000,44196.000000000,44190.000000000,44196.000000000,3,YM
2025-02-02T23:00:50.000000000Z,32,1,42002868,44195.000000000,44201.000000000,44195.000000000,44201.000000000,4,YM
2025-02-02T23:00:51.000000000Z,32,1,42002868,44200.000000000,44251.000000000,44200.000000000,44251.000000000,10,YM
2025-02-02T23:00:52.000000000Z,32,1,42002868,44221.000000000,44248.000000000,44221.000000000,44248.000000000,7,YM
2025-02-02T23:00:53.000000000Z,32,1,42002868,44241.000000000,44253.000000000,44240.000000000,44240.000000000,7,YM
2025-02-02T23:00:54.000000000Z,32,1,42002868,44231.000000000,44249.000000000,44230.000000000,44249.000000000,7,YM
