ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-10-24T00:00:00.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.500000000,5842.750000000,45,ES
2024-10-24T00:00:01.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,13,ES
2024-10-24T00:00:03.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,10,ES
2024-10-24T00:00:04.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,5,ES
2024-10-24T00:00:06.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:00:07.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,6,ES
2024-10-24T00:00:08.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,13,ES
2024-10-24T00:00:10.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,1,ES
2024-10-24T00:00:12.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,1,ES
2024-10-24T00:00:16.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,5,ES
2024-10-24T00:00:17.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,6,ES
2024-10-24T00:00:21.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:00:22.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,3,ES
2024-10-24T00:00:23.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:00:28.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:00:30.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:00:38.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.500000000,5842.500000000,4,ES
2024-10-24T00:00:39.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,4,ES
2024-10-24T00:00:45.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,5,ES
2024-10-24T00:00:46.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,2,ES
2024-10-24T00:00:49.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:00:52.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,9,ES
2024-10-24T00:00:53.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:00:58.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:01:02.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,7,ES
2024-10-24T00:01:03.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,9,ES
2024-10-24T00:01:08.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.250000000,5842.250000000,8,ES
2024-10-24T00:01:10.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.250000000,5842.250000000,6,ES
2024-10-24T00:01:12.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.250000000,5842.250000000,1,ES
2024-10-24T00:01:14.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.250000000,5842.250000000,2,ES
2024-10-24T00:01:15.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.250000000,5842.250000000,2,ES
2024-10-24T00:01:20.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,8,ES
2024-10-24T00:01:22.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,9,ES
2024-10-24T00:01:24.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,13,ES
2024-10-24T00:01:26.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,3,ES
2024-10-24T00:01:27.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:01:28.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,4,ES
2024-10-24T00:01:30.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:01:39.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,5,ES
2024-10-24T00:01:40.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,2,ES
2024-10-24T00:01:42.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,2,ES
2024-10-24T00:01:48.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,3,ES
2024-10-24T00:01:54.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:01:56.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:01:58.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,2,ES
2024-10-24T00:01:59.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,3,ES
2024-10-24T00:02:05.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:02:08.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.250000000,5842.250000000,6,ES
2024-10-24T00:02:10.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.000000000,5842.000000000,13,ES
2024-10-24T00:02:12.000000000Z,32,1,183748,5841.750000000,5841.750000000,5841.750000000,5841.750000000,6,ES
2024-10-24T00:02:14.000000000Z,32,1,183748,5842.000000000,5842.000000000,5842.000000000,5842.000000000,3,ES
2024-10-24T00:02:17.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.250000000,5842.250000000,6,ES
2024-10-24T00:02:18.000000000Z,32,1,183748,5842.250000000,5842.250000000,5842.250000000,5842.250000000,1,ES
2024-10-24T00:02:24.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,11,ES
2024-10-24T00:02:26.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.500000000,5842.500000000,16,ES
2024-10-24T00:02:27.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:02:28.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,4,ES
2024-10-24T00:02:29.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,2,ES
2024-10-24T00:02:37.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,29,ES
2024-10-24T00:02:40.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,2,ES
2024-10-24T00:02:42.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,2,ES
2024-10-24T00:02:43.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,16,ES
2024-10-24T00:02:44.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,7,ES
2024-10-24T00:02:45.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:02:50.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,16,ES
2024-10-24T00:02:54.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,3,ES
2024-10-24T00:03:00.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,4,ES
2024-10-24T00:03:01.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,2,ES
2024-10-24T00:03:02.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,21,ES
2024-10-24T00:03:07.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,8,ES
2024-10-24T00:03:18.000000000Z,32,1,183748,5843.250000000,5843.250000000,5843.250000000,5843.250000000,3,ES
2024-10-24T00:03:27.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,30,ES
2024-10-24T00:03:28.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,2,ES
2024-10-24T00:03:31.000000000Z,32,1,183748,5843.000000000,5843.000000000,5843.000000000,5843.000000000,2,ES
2024-10-24T00:03:32.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,17,ES
2024-10-24T00:03:33.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,11,ES
2024-10-24T00:03:34.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,3,ES
2024-10-24T00:03:37.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,1,ES
2024-10-24T00:03:38.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.500000000,5842.500000000,4,ES
2024-10-24T00:03:43.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:03:50.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,8,ES
2024-10-24T00:03:55.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,5,ES
2024-10-24T00:04:00.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,1,ES
2024-10-24T00:04:03.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,2,ES
2024-10-24T00:04:08.000000000Z,32,1,183748,5842.750000000,5842.750000000,5842.750000000,5842.750000000,3,ES
2024-10-24T00:04:22.000000000Z,32,1,183748,5842.500000000,5842.500000000,5842.000000000,5842.000000000,65,ES
2024-10-24T00:04:23.000000000Z,32,1,183748,5842.000000000,5842.000000000,5842.000000000,5842.000000000,11,ES
2024-10-24T00:04:27.000000000Z,32,1,183748,5842.000000000,5842.000000000,5842.000000000,5842.000000000,1,ES
