ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-12-16T00:00:00.000000000Z,32,1,183748,6057.000000000,6057.250000000,6057.000000000,6057.250000000,10,ES
2024-12-16T00:00:02.000000000Z,32,1,183748,6057.000000000,6057.000000000,6057.000000000,6057.000000000,36,ES
2024-12-16T00:00:08.000000000Z,32,1,183748,6056.750000000,6056.750000000,6056.750000000,6056.750000000,15,ES
2024-12-16T00:00:11.000000000Z,32,1,183748,6057.000000000,6057.000000000,6057.000000000,6057.000000000,18,ES
2024-12-16T00:00:12.000000000Z,32,1,183748,6057.000000000,6057.000000000,6057.000000000,6057.000000000,6,ES
2024-12-16T00:00:17.000000000Z,32,1,183748,6056.750000000,6056.750000000,6056.750000000,6056.750000000,2,ES
2024-12-16T00:00:18.000000000Z,32,1,183748,6056.750000000,6056.750000000,6056.750000000,6056.750000000,3,ES
2024-12-16T00:00:19.000000000Z,32,1,183748,6056.750000000,6056.750000000,6056.750000000,6056.750000000,2,ES
2024-12-16T00:00:27.000000000Z,32,1,183748,6057.000000000,6057.750000000,6057.000000000,6057.500000000,19,ES
2024-12-16T00:00:30.000000000Z,32,1,183748,6057.500000000,6057.750000000,6057.500000000,6057.750000000,7,ES
2024-12-16T00:00:31.000000000Z,32,1,183748,6057.750000000,6057.750000000,6057.750000000,6057.750000000,1,ES
2024-12-16T00:00:32.000000000Z,32,1,183748,6057.750000000,6057.750000000,6057.750000000,6057.750000000,1,ES
2024-12-16T00:00:33.000000000Z,32,1,183748,6057.750000000,6057.750000000,6057.750000000,6057.750000000,1,ES
2024-12-16T00:00:36.000000000Z,32,1,183748,6057.750000000,6058.000000000,6057.750000000,6058.000000000,9,ES
2024-12-16T00:00:37.000000000Z,32,1,183748,6058.000000000,6058.250000000,6058.000000000,6058.250000000,6,ES
2024-12-16T00:00:40.000000000Z,32,1,183748,6058.500000000,6058.500000000,6058.250000000,6058.250000000,5,ES
2024-12-16T00:00:42.000000000Z,32,1,183748,6058.250000000,6058.250000000,6058.250000000,6058.250000000,3,ES
2024-12-16T00:00:43.000000000Z,32,1,183748,6058.000000000,6058.000000000,6058.000000000,6058.000000000,1,ES
2024-12-16T00:00:44.000000000Z,32,1,183748,6058.000000000,6058.000000000,6057.750000000,6057.750000000,11,ES
2024-12-16T00:00:45.000000000Z,32,1,183748,6057.750000000,6057.750000000,6057.750000000,6057.750000000,3,ES
