ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-04-28T22:00:00.000000000Z,32,1,5602,5140.250000000,5141.000000000,5140.000000000,5140.750000000,230,ES
2024-04-28T22:00:01.000000000Z,32,1,5602,5141.000000000,5141.000000000,5139.750000000,5139.750000000,54,ES
2024-04-28T22:00:02.000000000Z,32,1,5602,5140.000000000,5141.000000000,5139.750000000,5140.500000000,51,ES
2024-04-28T22:00:03.000000000Z,32,1,5602,5140.500000000,5140.500000000,5140.000000000,5140.000000000,22,ES
2024-04-28T22:00:04.000000000Z,32,1,5602,5140.000000000,5140.250000000,5140.000000000,5140.000000000,10,ES
2024-04-28T22:00:05.000000000Z,32,1,5602,5139.750000000,5140.000000000,5139.750000000,5140.000000000,12,ES
2024-04-28T22:00:06.000000000Z,32,1,5602,5139.750000000,5139.750000000,5139.500000000,5139.500000000,16,ES
2024-04-28T22:00:07.000000000Z,32,1,5602,5139.250000000,5139.250000000,5138.000000000,5138.250000000,57,ES
2024-04-28T22:00:08.000000000Z,32,1,5602,5138.000000000,5138.250000000,5137.500000000,5138.000000000,30,ES
2024-04-28T22:00:09.000000000Z,32,1,5602,5138.000000000,5139.000000000,5137.750000000,5138.500000000,34,ES
2024-04-28T22:00:10.000000000Z,32,1,5602,5138.750000000,5139.000000000,5138.750000000,5138.750000000,12,ES
2024-04-28T22:00:11.000000000Z,32,1,5602,5139.000000000,5139.000000000,5138.750000000,5138.750000000,6,ES
2024-04-28T22:00:12.000000000Z,32,1,5602,5138.750000000,5139.000000000,5138.750000000,5139.000000000,14,ES
2024-04-28T22:00:13.000000000Z,32,1,5602,5139.000000000,5140.500000000,5139.000000000,5140.500000000,59,ES
2024-04-28T22:00:14.000000000Z,32,1,5602,5139.750000000,5140.250000000,5139.750000000,5140.250000000,9,ES
2024-04-28T22:00:15.000000000Z,32,1,5602,5140.250000000,5140.750000000,5140.000000000,5140.750000000,32,ES
2024-04-28T22:00:16.000000000Z,32,1,5602,5140.250000000,5140.250000000,5139.000000000,5140.000000000,75,ES
2024-04-28T22:00:17.000000000Z,32,1,5602,5139.750000000,5140.000000000,5139.750000000,5140.000000000,8,ES
2024-04-28T22:00:18.000000000Z,32,1,5602,5140.000000000,5140.000000000,5139.750000000,5139.750000000,9,ES
2024-04-28T22:00:19.000000000Z,32,1,5602,5140.000000000,5140.000000000,5139.750000000,5139.750000000,6,ES
2024-04-28T22:00:20.000000000Z,32,1,5602,5139.500000000,5139.500000000,5139.250000000,5139.250000000,7,ES
2024-04-28T22:00:21.000000000Z,32,1,5602,5139.000000000,5139.000000000,5139.000000000,5139.000000000,7,ES
2024-04-28T22:00:22.000000000Z,32,1,5602,5139.250000000,5139.250000000,5138.750000000,5138.750000000,13,ES
2024-04-28T22:00:23.000000000Z,32,1,5602,5138.500000000,5139.000000000,5138.500000000,5138.750000000,10,ES
2024-04-28T22:00:24.000000000Z,32,1,5602,5138.750000000,5138.750000000,5138.750000000,5138.750000000,1,ES
2024-04-28T22:00:25.000000000Z,32,1,5602,5138.750000000,5138.750000000,5138.750000000,5138.750000000,1,ES
