ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-06-11T00:00:00.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.000000000,5366.000000000,4,ES
2024-06-11T00:00:01.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.000000000,5366.000000000,12,ES
2024-06-11T00:00:02.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,6,ES
2024-06-11T00:00:03.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,1,ES
2024-06-11T00:00:05.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,22,ES
2024-06-11T00:00:09.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,4,ES
2024-06-11T00:00:11.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,5,ES
2024-06-11T00:00:15.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,13,ES
2024-06-11T00:00:16.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.250000000,5366.500000000,6,ES
2024-06-11T00:00:21.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,1,ES
2024-06-11T00:00:23.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,1,ES
2024-06-11T00:00:26.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,11,ES
2024-06-11T00:00:29.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,6,ES
2024-06-11T00:00:30.000000000Z,32,1,5602,5366.750000000,5366.750000000,5366.500000000,5366.500000000,13,ES
2024-06-11T00:00:33.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,2,ES
2024-06-11T00:00:41.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,1,ES
2024-06-11T00:00:42.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,17,ES
2024-06-11T00:00:44.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,1,ES
2024-06-11T00:00:45.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,6,ES
2024-06-11T00:00:49.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,5,ES
2024-06-11T00:00:51.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,10,ES
2024-06-11T00:00:52.000000000Z,32,1,5602,5366.250000000,5366.500000000,5366.250000000,5366.500000000,6,ES
2024-06-11T00:01:00.000000000Z,32,1,5602,5366.500000000,5366.500000000,5366.500000000,5366.500000000,9,ES
2024-06-11T00:01:07.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,2,ES
2024-06-11T00:01:17.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,17,ES
2024-06-11T00:01:18.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,5,ES
2024-06-11T00:01:19.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,2,ES
2024-06-11T00:01:20.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,5,ES
2024-06-11T00:01:23.000000000Z,32,1,5602,5366.000000000,5366.000000000,5366.000000000,5366.000000000,1,ES
2024-06-11T00:01:27.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,6,ES
2024-06-11T00:01:29.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,3,ES
2024-06-11T00:01:30.000000000Z,32,1,5602,5366.000000000,5366.250000000,5366.000000000,5366.250000000,4,ES
2024-06-11T00:01:31.000000000Z,32,1,5602,5366.250000000,5366.250000000,5366.250000000,5366.250000000,2,ES
2024-06-11T00:01:35.000000000Z,32,1,5602,5366.000000000,5366.000000000,5365.750000000,5365.750000000,48,ES
